,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Chengdu,startLocation_Chongqing,startLocation_Guiyang,startLocation_Kunming,endLocation_Chengdu,endLocation_Chongqing,endLocation_Guiyang,endLocation_Kunming,timespan_1,timespan_2,timespan_3,timespan_4,cost
1223,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,65758
1224,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,47973
1225,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52263
1226,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,55748
1227,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,47973
1228,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44333
1229,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1230,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40552
1231,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1232,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,56810
1233,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,40552
1234,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,40552
1235,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,47973
1236,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25882
1237,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,47973
1238,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1239,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,65758
1240,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,40552
1241,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,37432
1242,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33343
1243,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,30613
1244,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44333
1245,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,66950
1246,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,30432
1247,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
1248,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44333
1249,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,0,33343
1250,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55748
1251,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1252,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,0,56810
1253,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,66950
1254,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28273
1255,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,60298
1256,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,33343
1257,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52263
1258,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,60298
1259,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,60298
1260,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1261,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,0,61490
1262,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1263,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52263
1264,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,66950
1265,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,44333
1266,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
1267,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,66950
1268,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,44192
1269,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,56810
1270,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65758
1271,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,47973
1272,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,40552
1273,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52263
1274,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30613
1275,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,25882
1276,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,61490
1277,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,60298
1278,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28273
1279,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,65758
1280,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,25882
1281,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,44192
1282,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
1283,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1284,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1285,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,65758
1286,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,56810
1287,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,47973
1288,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28273
1289,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,30613
1290,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,66950
1291,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1292,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,61490
1293,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40552
1294,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,37432
1295,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,47973
1296,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25882
1297,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44333
1298,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1299,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,40552
1300,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1301,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,56810
1302,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,40552
1303,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,30613
1304,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,28273
1305,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,44333
1306,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,44192
1307,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,60298
1308,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,44192
1309,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30613
1310,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1311,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,0,1,61490
1312,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,27962
1313,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33343
1314,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,65758
1315,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1316,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,30613
1317,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60298
1318,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,65758
1319,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40552
1320,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,0,47973
1321,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,47973
1322,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44333
1323,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1324,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52263
1325,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25882
1326,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28273
1327,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,44192
1328,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,44192
1329,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,44192
1330,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,40552
1331,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,30613
1332,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,66950
1333,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,27962
1334,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,37432
1335,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27962
1336,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,40552
1337,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30613
1338,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30432
1339,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,37432
1340,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,44192
1341,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,30613
1342,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1343,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30432
1344,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,0,1,37432
1345,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,61490
1346,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1347,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,37432
1348,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27962
1349,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44333
1350,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,30432
1351,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30432
1352,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30432
1353,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,0,56810
1354,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,60298
1355,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,66950
1356,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,27962
1357,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1358,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,44192
1359,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,25882
1360,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,33343
1361,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,66950
1362,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1363,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,61490
1364,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1365,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40552
1366,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44333
1367,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,56810
1368,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,60298
1369,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44333
1370,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40552
1371,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44333
1372,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,60298
1373,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60298
1374,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,30613
1375,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30613
1376,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,0,1,37432
1377,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,0,56810
1378,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,55748
1379,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1380,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,65758
1381,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,40552
1382,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,40552
1383,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1384,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,61490
1385,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,47973
1386,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,65758
1387,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44333
1388,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,40552
1389,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,60298
1390,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,0,1,61490
1391,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30432
1392,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25882
1393,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27962
1394,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1395,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,30613
1396,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1397,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1398,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1399,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33343
1400,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52263
1401,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52263
1402,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,60298
1403,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,27962
1404,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,1,0,55748
1405,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,60298
1406,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52263
1407,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1408,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,65758
1409,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52263
1410,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33343
1411,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27962
1412,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,0,61490
1413,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30432
1414,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,37432
1415,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,37432
1416,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,27962
1417,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,44192
1418,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1419,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,66950
1420,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1421,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30613
1422,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52263
1423,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1424,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,47973
1425,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1426,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52263
1427,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,66950
1428,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,47973
1429,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,65758
1430,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1431,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25882
1432,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,47973
1433,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,60298
1434,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,65758
1435,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44333
1436,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,65758
1437,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1438,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30432
1439,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,65758
1440,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,66950
1441,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1442,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25882
1443,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,30613
1444,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1445,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27962
1446,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33343
1447,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30432
1448,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,37432
1449,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37432
1450,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,56810
1451,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1452,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,61490
1453,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,0,44333
1454,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,0,56810
1455,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,0,30432
1456,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,47973
1457,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30432
1458,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,30613
1459,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,0,56810
1460,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,60298
1461,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,65758
1462,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25882
1463,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,30432
1464,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1465,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65758
1466,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,65758
1467,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,30432
1468,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52263
1469,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33343
1470,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,0,56810
1471,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,0,47973
1472,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1473,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,65758
1474,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40552
1475,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,47973
1476,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,47973
1477,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,47973
1478,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44333
1479,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,61490
1480,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40552
1481,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,56810
1482,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30613
1483,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,47973
1484,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
1485,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,0,61490
1486,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,40552
1487,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,55748
1488,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52263
1489,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,56810
1490,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,30613
1491,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,0,47973
1492,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,37432
1493,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,65758
1494,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30432
1495,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,37432
1496,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,25882
1497,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,66950
1498,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25882
1499,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,27962
1500,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,37432
1501,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,27962
1502,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,61490
1503,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40552
1504,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,66950
1505,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33343
1506,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,37432
1507,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30432
1508,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,60298
1509,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25882
1510,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,60298
1511,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,30432
1512,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1513,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,40552
1514,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,47973
1515,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,60298
1516,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,60298
1517,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25882
1518,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30613
1519,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,60298
1520,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,44192
1521,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,25882
1522,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,55748
1523,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,60298
