,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_2,timespan_3,timespan_4,timespan_5,cost
304,1,116.1316602594519,90,90,0,0,0,1,0,0,0,0,1,0,0,1,0,21847
305,2,116.09922555340886,82,90,0,0,0,1,0,1,0,0,0,0,0,0,1,19927
306,2,116.1316602594519,82,90,0,0,0,1,0,0,0,0,1,1,0,0,0,19927
307,1,384.3880645071777,299,90,0,0,0,1,0,0,1,0,0,1,0,0,0,72329
308,2,116.1316602594519,82,90,0,0,0,0,1,0,0,1,0,0,0,0,1,19927
309,2,284.57330097340963,203,90,0,0,1,0,0,0,0,0,1,1,0,0,0,49169
310,2,144.91306819366292,103,90,0,0,0,0,1,1,0,0,0,0,1,0,0,25001
311,3,116.1316602594519,76,90,0,0,0,1,0,0,0,0,1,0,1,0,0,18487
312,1,116.09922555340886,90,90,0,1,0,0,0,0,0,1,0,0,0,1,0,21847
313,2,324.5665668056832,231,90,0,0,1,0,0,1,0,0,0,0,0,1,0,55937
314,3,144.91306819366292,95,90,0,1,0,0,0,0,0,0,1,0,1,0,0,23081
315,2,116.1316602594519,82,90,0,0,0,1,0,0,0,0,1,1,0,0,0,19927
316,2,284.57330097340963,203,90,0,0,1,0,0,0,0,0,1,1,0,0,0,49169
317,2,324.5665668056832,231,90,0,1,0,0,0,0,1,0,0,0,1,0,0,55937
318,2,384.3880645071777,274,90,0,0,0,1,0,0,1,0,0,0,0,1,0,66329
319,2,116.1316602594519,82,90,0,0,0,0,1,0,0,1,0,1,0,0,0,19927
320,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27053
321,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,72221
322,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,45221
323,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,18379
324,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27053
325,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21739
326,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,18379
327,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,22973
328,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27053
329,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,1,0,51509
330,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,66221
331,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22973
332,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24893
333,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
334,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
335,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,61181
336,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18379
337,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
338,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24893
339,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,61181
340,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
341,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,49061
342,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22973
343,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55829
344,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
345,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,24893
346,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,51509
347,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,22973
348,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21739
349,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21739
350,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,60869
351,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,18379
352,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19819
353,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
354,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55829
355,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,72221
356,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22973
357,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
358,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19819
359,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,21739
360,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
361,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,51509
362,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22973
363,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19819
364,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27053
365,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
366,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,66221
367,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,1,0,51509
368,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
369,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,60869
370,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21739
371,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27053
372,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,49061
373,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
374,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,51509
375,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
376,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,21739
377,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60869
378,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21739
379,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,51509
380,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19819
381,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
382,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,60869
383,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,45221
384,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19819
385,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55829
386,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21739
387,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,55829
388,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,53381
389,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21739
390,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,27053
391,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55829
392,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19819
393,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,49061
394,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,45221
395,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21739
396,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,61181
397,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60869
398,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27053
399,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,51509
400,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
401,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,19819
402,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27053
403,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18379
404,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
405,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
406,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19819
407,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
408,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,49061
409,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27053
410,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,66221
411,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60869
412,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,61181
413,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,49061
414,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
415,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24893
416,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,49061
417,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,61181
418,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,66221
419,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
420,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,55829
421,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,72221
422,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55829
423,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,61181
424,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53381
425,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27053
426,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
427,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24893
428,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27053
429,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
430,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
431,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,55829
432,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,45221
433,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27053
434,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53381
435,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,61181
436,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61181
437,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,19819
438,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19819
439,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19819
440,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,1,49061
441,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,55829
442,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,1,0,51509
443,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19819
444,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,55829
445,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19819
446,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,61181
447,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,18379
448,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,55829
449,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,61181
450,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
451,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24893
452,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
453,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21739
454,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,19819
455,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,55829
456,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22973
457,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,24893
458,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,19819
459,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,55829
460,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,55829
461,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,53381
462,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
463,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,49061
464,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,21739
465,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27053
466,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,49061
467,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
468,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,51509
469,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,55829
470,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,72221
471,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53381
472,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,49061
473,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,49061
474,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
475,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27053
476,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,61181
477,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,51509
478,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61181
479,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,72221
480,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
481,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
482,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24893
483,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
484,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,24893
485,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22973
486,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,49061
487,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27053
488,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,18379
489,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,53381
490,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61181
491,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,72221
492,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
493,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
494,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19819
495,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,55829
496,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,24893
497,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19819
498,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
499,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,66221
500,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18379
501,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55829
502,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,60869
503,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,53381
504,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,51509
505,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,45221
506,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,45221
507,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61181
508,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,72221
509,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,49061
510,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24893
511,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27053
512,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,66221
513,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19819
514,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,61181
515,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,51509
516,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,60869
517,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
518,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,51509
519,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
520,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
521,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18379
522,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22973
523,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
524,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,55829
525,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
526,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
527,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19819
528,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,24893
529,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55829
530,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
531,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19819
532,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,72221
533,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,49061
534,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,45221
535,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27053
536,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53381
537,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53381
538,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19819
539,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,18379
540,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,21739
541,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,19819
542,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,66221
543,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
544,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55829
545,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,72221
546,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19819
547,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,21739
548,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,51509
549,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18379
550,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,19819
551,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,61181
552,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,60869
553,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
554,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21739
555,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
556,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,66221
557,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
558,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,49061
559,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,45221
560,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19819
561,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,61181
562,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19819
563,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,49061
564,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,21739
565,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18379
566,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27053
567,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,61181
568,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22973
569,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,49061
570,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21739
571,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
572,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,72221
573,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18379
574,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,66221
575,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
576,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18379
577,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
578,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,18379
579,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,49061
580,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18379
581,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,66221
582,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,60869
583,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,60869
584,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,49061
585,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
586,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,61181
587,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
588,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24893
589,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,66221
590,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
591,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
592,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,19819
593,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19819
594,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,21739
595,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18379
596,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,60869
597,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,18379
598,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,60869
599,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24893
600,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,66221
601,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27053
602,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,21739
603,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
604,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21739
605,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,61181
606,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,24893
607,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19819
608,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24893
609,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,18379
610,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,21739
611,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24893
