,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_1,timespan_2,timespan_3,timespan_4,timespan_5,cost
1170,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,24900
1171,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,26176
1172,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,36610
1173,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,30856
1174,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,11020
1175,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10060
1176,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10060
1177,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24900
1178,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11020
1179,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,26176
1180,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11020
1181,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,9340
1182,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,12635
1183,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12635
1184,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,31090
1185,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,22980
1186,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28336
1187,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9340
1188,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12635
1189,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,30856
1190,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,11020
1191,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11020
1192,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,36610
1193,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,12635
1194,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,9340
1195,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,24900
1196,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22980
1197,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,30856
1198,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9340
1199,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28336
1200,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10060
1201,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33610
1202,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24900
1203,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11020
1204,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24900
1205,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36610
1206,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,30856
1207,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10060
1208,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,22980
1209,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10060
1210,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,26176
1211,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,26176
1212,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,9340
1213,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31090
1214,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24900
1215,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28336
1216,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,12635
1217,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,26176
1218,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10060
1219,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9340
1220,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9340
1221,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,11020
1222,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11675
1223,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12635
1224,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26176
1225,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10060
1226,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31090
1227,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28336
1228,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,11020
1229,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,9340
1230,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24900
1231,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,27060
1232,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,11675
1233,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26176
1234,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10060
1235,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,28336
1236,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13715
1237,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,27060
1238,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,30856
1239,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31090
1240,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28336
1241,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13715
1242,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,33610
1243,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,11020
1244,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,22980
1245,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,27060
1246,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,24900
1247,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22980
1248,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9340
1249,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10060
1250,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11020
1251,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9340
1252,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,28336
1253,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,13715
1254,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,11675
1255,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,26176
1256,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26176
1257,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,12635
1258,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,24900
1259,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12635
1260,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,27060
1261,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10060
1262,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13715
1263,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,13715
1264,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13715
1265,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11675
1266,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33610
1267,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10060
1268,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,13715
1269,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,33610
1270,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,11020
1271,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,24900
1272,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11675
1273,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11675
1274,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10060
1275,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10060
1276,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9340
1277,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10060
1278,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30856
1279,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13715
1280,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,30856
1281,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9340
1282,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10060
1283,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,10060
1284,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12635
1285,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,11675
1286,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30856
1287,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,12635
1288,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22980
1289,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,13715
1290,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,22980
1291,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,33610
1292,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,33610
1293,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26176
1294,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13715
1295,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11675
1296,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10060
1297,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31090
1298,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,22980
1299,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10060
1300,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9340
1301,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11020
1302,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9340
1303,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10060
1304,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,33610
1305,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,33610
1306,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9340
1307,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9340
1308,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24900
1309,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,26176
1310,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31090
1311,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10060
1312,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31090
1313,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,13715
1314,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10060
1315,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,11020
1316,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,11675
1317,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,27060
1318,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12635
1319,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,11675
1320,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,33610
1321,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,11675
1322,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22980
1323,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,31090
1324,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,24900
1325,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9340
1326,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,33610
1327,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,26176
1328,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,28336
1329,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11020
1330,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,31090
1331,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9340
1332,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,13715
1333,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11675
1334,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,11020
1335,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,27060
1336,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24900
1337,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9340
1338,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13715
1339,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22980
1340,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11675
1341,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,24900
1342,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13715
1343,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12635
1344,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,22980
1345,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,33610
1346,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,26176
1347,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13715
1348,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9340
1349,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30856
1350,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24900
1351,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9340
1352,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11020
1353,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28336
1354,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31090
1355,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31090
1356,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,36610
1357,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11020
1358,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9340
1359,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,33610
1360,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12635
1361,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,36610
1362,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12635
1363,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,30856
1364,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11675
1365,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9340
1366,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11020
1367,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36610
1368,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,22980
1369,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10060
1370,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,26176
1371,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11675
1372,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,30856
1373,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24900
1374,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,27060
1375,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31090
1376,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,30856
1377,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12635
1378,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10060
1379,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,11675
1380,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10060
1381,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,33610
1382,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,30856
1383,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22980
1384,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,11675
1385,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9340
1386,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,33610
1387,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11020
1388,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11675
1389,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36610
1390,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,12635
1391,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,11675
1392,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,33610
1393,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10060
1394,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11675
1395,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31090
1396,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,36610
1397,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10060
1398,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,33610
1399,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31090
1400,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10060
1401,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36610
1402,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,33610
1403,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11675
1404,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24900
1405,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,28336
1406,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31090
1407,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,11675
1408,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,27060
1409,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11020
1410,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,27060
1411,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,28336
1412,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13715
1413,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,33610
1414,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,13715
1415,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,30856
1416,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9340
1417,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,27060
1418,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9340
1419,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10060
1420,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10060
1421,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11020
1422,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9340
1423,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,26176
1424,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,36610
1425,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12635
1426,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,12635
1427,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10060
1428,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11675
1429,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11675
1430,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,9340
1431,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12635
1432,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,27060
1433,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22980
1434,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,33610
1435,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,33610
1436,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,24900
1437,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,24900
1438,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,27060
1439,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,24900
1440,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,28336
1441,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30856
1442,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,36610
1443,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,9340
1444,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,28336
1445,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11020
1446,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26176
1447,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9340
1448,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,26176
1449,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9340
1450,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,36610
1451,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,9340
1452,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,36610
1453,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12635
1454,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11675
1455,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11020
1456,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10060
1457,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12635
