,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_2,timespan_3,timespan_4,timespan_5,cost
1223,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13732
1224,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
1225,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33719
1226,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13732
1227,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14539
1228,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,35299
1229,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
1230,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32599
1231,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32599
1232,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14539
1233,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,15739
1234,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14539
1235,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
1236,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35299
1237,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1238,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14539
1239,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1240,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38718
1241,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1242,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41868
1243,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14539
1244,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33719
1245,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,15739
1246,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15739
1247,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11632
1248,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41868
1249,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,31019
1250,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11632
1251,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,35299
1252,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,45618
1253,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17089
1254,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
1255,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28619
1256,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
1257,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,33719
1258,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32599
1259,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
1260,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,31019
1261,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11632
1262,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12532
1263,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14539
1264,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,38449
1265,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15739
1266,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,28619
1267,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12532
1268,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
1269,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,45618
1270,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1271,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
1272,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15739
1273,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17089
1274,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,35299
1275,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12532
1276,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11632
1277,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1278,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,13732
1279,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,38718
1280,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,45618
1281,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,31019
1282,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1283,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12532
1284,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11632
1285,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,31019
1286,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,28619
1287,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15739
1288,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12532
1289,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13732
1290,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13732
1291,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,13732
1292,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,1,13732
1293,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15739
1294,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,33719
1295,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,35299
1296,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,45618
1297,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13732
1298,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17089
1299,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,35299
1300,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,35299
1301,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1302,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12532
1303,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14539
1304,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1305,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,17089
1306,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32599
1307,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11632
1308,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15739
1309,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13732
1310,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12532
1311,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1312,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
1313,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
1314,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,38449
1315,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
1316,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,31019
1317,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11632
1318,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
1319,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,35299
1320,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28619
1321,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
1322,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41868
1323,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33719
1324,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,38449
1325,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15739
1326,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
1327,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41868
1328,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
1329,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13732
1330,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,35299
1331,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14539
1332,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,1,31019
1333,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
1334,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,12532
1335,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17089
1336,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
1337,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28619
1338,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11632
1339,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1340,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13732
1341,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12532
1342,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41868
1343,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11632
1344,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
1345,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13732
1346,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33719
1347,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,38449
1348,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35299
1349,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12532
1350,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28619
1351,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,35299
1352,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
1353,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38718
1354,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15739
1355,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,38718
1356,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,32599
1357,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,32599
1358,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,35299
1359,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,15739
1360,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,1,0,32599
1361,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12532
1362,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28619
1363,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,33719
1364,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32599
1365,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,41868
1366,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12532
1367,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17089
1368,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
1369,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1370,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12532
1371,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32599
1372,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13732
1373,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1374,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
1375,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11632
1376,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,38449
1377,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13732
1378,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,38718
1379,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1380,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15739
1381,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14539
1382,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,38449
1383,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12532
1384,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12532
1385,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1386,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14539
1387,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41868
1388,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,28619
1389,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,38449
1390,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38718
1391,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,45618
1392,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,33719
1393,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12532
1394,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14539
1395,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,45618
1396,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41868
1397,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12532
1398,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13732
1399,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12532
1400,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
1401,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,38449
1402,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1403,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13732
1404,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
1405,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1406,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33719
1407,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11632
1408,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12532
1409,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,28619
1410,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17089
1411,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14539
1412,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15739
1413,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12532
1414,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1415,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
1416,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,32599
1417,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1418,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
1419,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,35299
1420,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
1421,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14539
1422,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13732
1423,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41868
1424,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13732
1425,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11632
1426,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12532
1427,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
1428,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28619
1429,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,31019
1430,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13732
1431,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1432,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
1433,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,28619
1434,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14539
1435,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17089
1436,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31019
1437,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13732
1438,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1439,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32599
1440,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12532
1441,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12532
1442,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12532
1443,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,28619
1444,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1445,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,38449
1446,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41868
1447,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13732
1448,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38718
1449,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12532
1450,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11632
1451,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11632
1452,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12532
1453,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,32599
1454,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,38449
1455,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11632
1456,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
1457,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13732
1458,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,32599
1459,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,13732
1460,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,31019
1461,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14539
1462,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,28619
1463,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1464,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33719
1465,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12532
1466,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
1467,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,45618
1468,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11632
1469,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1470,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13732
1471,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,45618
1472,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,33719
1473,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1474,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14539
1475,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33719
1476,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
1477,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28619
1478,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12532
1479,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15739
1480,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,35299
1481,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15739
1482,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,31019
1483,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12532
1484,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,38449
1485,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14539
1486,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15739
1487,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,31019
1488,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
1489,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12532
1490,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,45618
1491,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1492,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
1493,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,1,0,32599
1494,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32599
1495,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
1496,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12532
1497,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15739
1498,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13732
1499,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12532
1500,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38718
1501,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,32599
1502,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1503,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
1504,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11632
1505,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,33719
1506,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,13732
1507,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
1508,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1509,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41868
1510,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1511,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13732
1512,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12532
1513,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13732
1514,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28619
1515,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,38718
1516,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,45618
1517,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13732
1518,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,35299
1519,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
1520,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
1521,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12532
1522,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33719
1523,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17089
