,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Chengdu,startLocation_Chongqing,startLocation_Guiyang,startLocation_Kunming,endLocation_Chengdu,endLocation_Chongqing,endLocation_Guiyang,endLocation_Kunming,timespan_2,timespan_3,timespan_4,timespan_5,cost
1223,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1224,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95578
1225,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48463
1226,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,0,89330
1227,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,64373
1228,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,69693
1229,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,54352
1230,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58912
1231,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1232,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95578
1233,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,64232
1234,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1235,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64232
1236,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,97310
1237,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,0,64373
1238,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,40622
1239,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,82490
1240,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
1241,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,0,1,75963
1242,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,41053
1243,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1244,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,80948
1245,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1246,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1247,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1248,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41053
1249,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,87598
1250,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,80948
1251,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,95578
1252,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,64232
1253,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,75963
1254,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,0,1,80948
1255,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,82490
1256,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,37582
1257,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,69693
1258,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,80948
1259,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,95578
1260,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,64373
1261,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44473
1262,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,54352
1263,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,75963
1264,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,0,37582
1265,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41053
1266,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64373
1267,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,82490
1268,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,0,89330
1269,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,97310
1270,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44473
1271,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1272,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,37582
1273,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,69693
1274,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,0,48463
1275,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82490
1276,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58912
1277,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,95578
1278,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,48463
1279,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1280,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
1281,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,0,48463
1282,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,0,82490
1283,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48463
1284,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58912
1285,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,95578
1286,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,54352
1287,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,0,37582
1288,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,95578
1289,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,97310
1290,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,64232
1291,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1292,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37582
1293,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75963
1294,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44473
1295,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,40622
1296,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,87598
1297,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44473
1298,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,37582
1299,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44473
1300,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64232
1301,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,75963
1302,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,80948
1303,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,87598
1304,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,40622
1305,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,80948
1306,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1307,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,48463
1308,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,75963
1309,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,80948
1310,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,97310
1311,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,69693
1312,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,48463
1313,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44473
1314,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58912
1315,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48463
1316,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
1317,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,0,64373
1318,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1319,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,0,97310
1320,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,69693
1321,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,64232
1322,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41053
1323,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40622
1324,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58912
1325,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58912
1326,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,64373
1327,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,97310
1328,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,48463
1329,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75963
1330,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,97310
1331,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,87598
1332,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,58912
1333,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64373
1334,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,87598
1335,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40622
1336,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75963
1337,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,87598
1338,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58912
1339,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1340,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,0,89330
1341,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,54352
1342,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,89330
1343,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80948
1344,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,64232
1345,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41053
1346,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,87598
1347,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40622
1348,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
1349,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,40622
1350,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,95578
1351,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41053
1352,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,54352
1353,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82490
1354,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41053
1355,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,80948
1356,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,0,1,89330
1357,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,54352
1358,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1359,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1360,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,0,48463
1361,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,75963
1362,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,69693
1363,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,69693
1364,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,69693
1365,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,64373
1366,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1367,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37582
1368,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,75963
1369,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,0,1,54352
1370,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1371,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1372,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
1373,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,37582
1374,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,54352
1375,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,64373
1376,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,44473
1377,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,58912
1378,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,82490
1379,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58912
1380,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,64373
1381,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1382,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,95578
1383,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,37582
1384,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,44473
1385,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,0,69693
1386,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37582
1387,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,64373
1388,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75963
1389,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,44232
1390,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75963
1391,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44232
1392,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,0,1,89330
1393,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,89330
1394,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,69693
1395,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58912
1396,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,95578
1397,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41053
1398,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37582
1399,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41053
1400,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75963
1401,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95578
1402,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58912
1403,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82490
1404,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
1405,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,89330
1406,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,0,40622
1407,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41053
1408,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,64232
1409,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,87598
1410,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,0,1,54352
1411,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40622
1412,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,64232
1413,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,64232
1414,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95578
1415,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44232
1416,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,82490
1417,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82490
1418,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,64373
1419,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,40622
1420,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,1,0,80948
1421,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,95578
1422,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1423,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44232
1424,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,48463
1425,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,54352
1426,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,0,64373
1427,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75963
1428,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,75963
1429,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
1430,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80948
1431,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1432,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,87598
1433,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41053
1434,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,80948
1435,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1436,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,0,64373
1437,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,89330
1438,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87598
1439,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,44232
1440,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64232
1441,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1442,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44232
1443,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,87598
1444,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,54352
1445,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,64373
1446,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,95578
1447,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41053
1448,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,48463
1449,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,69693
1450,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,69693
1451,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80948
1452,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,80948
1453,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,54352
1454,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80948
1455,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,95578
1456,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,0,1,75963
1457,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,44473
1458,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1459,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,40622
1460,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,40622
1461,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,37582
1462,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,97310
1463,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,95578
1464,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,37582
1465,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,64373
1466,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,69693
1467,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,0,82490
1468,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1469,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75963
1470,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1471,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,69693
1472,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,0,1,80948
1473,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,54352
1474,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41053
1475,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41053
1476,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,54352
1477,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58912
1478,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44232
1479,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44473
1480,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37582
1481,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,64232
1482,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,48463
1483,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,64232
1484,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,89330
1485,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41053
1486,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40622
1487,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58912
1488,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,44232
1489,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,44232
1490,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
1491,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,87598
1492,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64373
1493,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,69693
1494,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75963
1495,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41053
1496,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58912
1497,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1498,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,87598
1499,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,95578
1500,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
1501,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87598
1502,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,75963
1503,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,69693
1504,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44473
1505,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1506,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,54352
1507,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,40622
1508,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,0,1,54352
1509,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
1510,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41053
1511,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37582
1512,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1513,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1514,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75963
1515,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,69693
1516,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,44473
1517,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41053
1518,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,44473
1519,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,54352
1520,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,41053
1521,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44473
1522,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37582
1523,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48463
