,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
47,50,1.0,67.0,18837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,6,5,39,39,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,687.0,0.0,46.0,491.0,1224.0,0.0,0.0,0.0,0.0,1287,604,0,1891,0.0,1.0,3,0,3,1,0.0,7,0.0,1,1.0,0.0,39,2.0,2.0,678.0,0.0,0.0,0.0,0,69,0,0,0,0,0.0,1.0,0.0,0,4,7,0.0,0.0
48,60,1.0,80.0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,6,6,46,46,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,329.0,1.0,0.0,386.0,715.0,0.0,0.0,0.0,0.0,930,715,0,1645,0.0,0.0,1,2,4,1,0.0,7,0.0,0,0.0,0.0,46,2.0,2.0,441.0,0.0,0.0,0.0,0,78,0,0,0,0,0.0,3.0,0.0,0,6,7,0.0,0.0
49,20,1.0,80.0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,51,51,1.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,1.0,0.0,534.0,1232.0,0.0,0.0,0.0,0.0,1232,0,0,1232,1.0,0.0,1,1,3,1,0.0,6,0.0,0,0.0,0.0,51,2.0,2.0,490.0,0.0,0.0,0.0,0,224,0,0,0,0,0.0,1.0,0.0,0,4,7,0.0,0.0
50,20,1.0,90.0,9900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,51,51,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1059.0,1.0,0.0,150.0,1209.0,0.0,1.0,0.0,0.0,1209,0,0,1209,1.0,0.0,1,0,3,1,0.0,6,0.0,0,0.0,0.0,51,2.0,2.0,504.0,0.0,0.0,0.0,0,0,120,0,0,0,0.0,1.0,0.0,0,4,7,3.0,0.0
51,20,1.0,88.0,9680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,50,50,0.0,0.0,1.0,3.0,1.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1010.0,1.0,0.0,500.0,1510.0,0.0,2.0,0.0,0.0,1510,0,0,1510,1.0,0.0,2,0,3,1,1.0,6,0.0,0,0.0,0.0,50,2.0,2.0,517.0,0.0,0.0,0.0,0,40,0,0,204,0,0.0,2.0,0.0,0,4,7,0.0,0.0
52,80,1.0,67.0,10600,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6,5,53,53,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,533.0,533.0,0.0,0.0,0.0,0.0,1131,644,0,1775,0.0,0.0,2,0,3,1,0.0,8,0.0,0,0.0,0.0,53,0.0,2.0,480.0,0.0,0.0,0.0,0,172,0,0,0,0,0.0,1.0,0.0,0,5,7,1.0,3.0
53,90,1.0,98.0,13260,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5,6,55,16,1.0,0.0,2.0,2.0,1.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1500.0,1.0,0.0,228.0,1728.0,0.0,0.0,0.0,0.0,1728,0,0,1728,2.0,0.0,2,0,6,2,0.0,10,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,7,4.0,2.0
54,50,1.0,68.0,9724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5,7,65,15,0.0,0.0,4.0,4.0,1.0,265.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,670.0,1.0,0.0,470.0,1140.0,0.0,1.0,0.0,0.0,1929,532,0,2461,0.0,0.0,2,0,3,1,0.0,7,1.0,2,2.0,1.0,23,0.0,2.0,400.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0,3,7,0.0,0.0
55,50,1.0,120.0,17360,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,6,6,68,67,0.0,0.0,4.0,4.0,2.0,340.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,482.0,782.0,0.0,0.0,0.0,0.0,1019,537,0,1556,0.0,0.0,2,0,3,1,0.0,6,0.0,1,2.0,0.0,68,0.0,2.0,470.0,0.0,0.0,0.0,0,0,150,0,0,0,0.0,1.0,0.0,0,1,7,0.0,0.0
56,85,1.0,75.0,11380,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6,8,51,9,0.0,0.0,2.0,2.0,1.0,216.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,944.0,1.0,0.0,136.0,1080.0,0.0,1.0,0.0,0.0,1128,0,0,1128,1.0,0.0,1,0,2,1,1.0,5,0.0,1,2.0,0.0,51,0.0,1.0,315.0,0.0,0.0,0.0,238,0,0,0,0,0,0.0,1.0,2.0,1500,1,7,0.0,0.0
57,90,1.0,70.0,8267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5,5,59,59,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1604.0,1604.0,0.0,0.0,0.0,0.0,1604,0,0,1604,0.0,0.0,2,0,4,2,0.0,8,0.0,0,0.0,0.0,59,0.0,2.0,576.0,0.0,0.0,0.0,42,0,0,0,0,0,0.0,1.0,0.0,0,3,7,0.0,0.0
58,20,1.0,70.0,8197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,5,14,8,0.0,0.0,0.0,0.0,1.0,506.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1188.0,1.0,0.0,292.0,1480.0,0.0,2.0,0.0,0.0,1480,0,0,1480,1.0,0.0,2,0,3,1,1.0,7,0.0,0,0.0,0.0,14,2.0,2.0,620.0,0.0,0.0,0.0,252,73,0,0,0,0,0.0,0.0,2.0,300,2,7,0.0,0.0
59,20,1.0,67.0,8050,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,58,58,1.0,0.0,4.0,4.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,856.0,2.0,162.0,125.0,1143.0,0.0,0.0,0.0,0.0,1143,0,0,1143,1.0,0.0,1,0,3,1,0.0,6,0.0,0,0.0,0.0,58,2.0,1.0,308.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0,5,7,0.0,0.0
60,20,1.0,87.0,10725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,58,58,1.0,0.0,4.0,4.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,1.0,0.0,270.0,1206.0,0.0,3.0,0.0,0.0,1206,0,0,1206,0.0,0.0,1,0,3,1,0.0,6,0.0,0,0.0,0.0,58,2.0,1.0,312.0,0.0,0.0,0.0,0,21,0,0,0,0,0.0,1.0,0.0,0,5,7,0.0,0.0
61,20,1.0,80.0,10032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,5,58,58,0.0,0.0,1.0,1.0,2.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,1.0,0.0,510.0,1244.0,0.0,2.0,0.0,0.0,1580,0,0,1580,1.0,0.0,1,1,3,1,0.0,6,0.0,2,2.0,0.0,61,0.0,2.0,440.0,0.0,0.0,0.0,0,28,0,0,160,0,0.0,3.0,0.0,0,6,7,0.0,0.0
62,50,1.0,60.0,8382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4,5,61,61,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,832.0,832.0,0.0,0.0,0.0,1.0,832,505,0,1337,0.0,0.0,1,0,3,1,0.0,5,0.0,0,0.0,0.0,61,0.0,1.0,263.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,2,7,0.0,0.0
63,20,1.0,60.0,10950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,7,65,65,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,339.0,1.0,0.0,525.0,864.0,0.0,0.0,0.0,0.0,1064,0,0,1064,0.0,1.0,1,0,2,1,3.0,4,0.0,0,0.0,1.0,65,0.0,1.0,318.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,5,7,0.0,0.0
64,20,1.0,119.0,10895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,62,62,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,648.0,1.0,0.0,324.0,972.0,0.0,0.0,0.0,0.0,972,0,0,972,0.0,0.0,1,0,3,1,0.0,5,0.0,0,0.0,0.0,62,0.0,1.0,305.0,0.0,0.0,0.0,0,0,205,0,0,0,0.0,3.0,0.0,0,6,7,0.0,0.0
65,190,1.0,70.0,13587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5,5,59,59,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,532.0,1.0,0.0,456.0,988.0,0.0,0.0,0.0,0.0,988,0,0,988,1.0,0.0,1,0,2,1,0.0,5,0.0,0,0.0,0.0,59,0.0,1.0,264.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,4,7,0.0,2.0
66,30,1.0,65.0,7898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,7,97,23,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,576.0,576.0,0.0,1.0,0.0,0.0,985,0,0,985,0.0,1.0,1,0,2,1,0.0,4,0.0,0,0.0,1.0,28,0.0,2.0,676.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0,4,7,0.0,0.0
67,50,1.0,60.0,8064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,6,8,69,13,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,481.0,2.0,174.0,161.0,816.0,0.0,0.0,0.0,0.0,816,408,0,1224,1.0,0.0,1,0,3,1,0.0,5,0.0,0,0.0,1.0,67,0.0,1.0,280.0,0.0,0.0,0.0,414,0,0,0,0,0,0.0,3.0,0.0,0,5,7,0.0,0.0
68,20,1.0,81.0,7635,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,57,57,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,350.0,237.0,1175.0,0.0,2.0,0.0,0.0,1175,0,0,1175,0.0,0.0,1,1,3,1,0.0,6,0.0,0,0.0,1.0,57,2.0,2.0,484.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,6,7,0.0,0.0
69,20,1.0,80.0,9760,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,7,54,33,1.0,0.0,1.0,1.0,1.0,218.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,717.0,0.0,263.0,415.0,1395.0,0.0,0.0,0.0,0.0,1395,0,0,1395,1.0,0.0,1,0,2,1,0.0,7,2.0,1,1.0,0.0,54,2.0,2.0,440.0,0.0,0.0,0.0,657,0,113,0,240,0,0.0,1.0,0.0,0,5,7,0.0,0.0
70,50,2.0,60.0,4800,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,3.0,4,5,117,63,1.0,0.0,1.0,1.0,1.0,771.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,1.0,0.0,661.0,709.0,0.0,0.0,0.0,0.0,1157,687,0,1844,1.0,0.0,1,0,3,1,0.0,9,1.0,2,2.0,4.0,117,0.0,1.0,240.0,0.0,0.0,0.0,84,0,0,0,0,0,0.0,1.0,0.0,0,1,7,1.0,2.0
71,30,2.0,56.0,4485,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,5,7,97,67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,579.0,1.0,0.0,357.0,936.0,0.0,0.0,0.0,0.0,936,0,0,936,1.0,0.0,1,0,2,1,0.0,5,0.0,1,2.0,3.0,38,3.0,0.0,0.0,1.0,1.0,2.0,51,0,135,0,0,0,0.0,0.0,0.0,0,5,7,0.0,0.0
72,20,2.0,69.0,5805,0.0,2.0,0.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,5,7,60,60,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,274.0,2.0,1073.0,0.0,1347.0,0.0,1.0,0.0,0.0,1347,0,0,1347,1.0,1.0,1,0,3,1,1.0,6,0.0,0,0.0,1.0,60,0.0,2.0,551.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,6,7,0.0,0.0
73,45,2.0,50.0,6900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,3.0,6,7,79,17,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,827.0,827.0,0.0,1.0,0.0,0.0,827,424,0,1251,0.0,0.0,1,0,3,1,3.0,6,0.0,0,0.0,1.0,79,0.0,1.0,240.0,2.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,7,0.0,0.0
74,50,2.0,69.0,11851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,3.0,5,7,69,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,780.0,1.0,0.0,247.0,1027.0,0.0,2.0,0.0,0.0,1027,606,0,1633,0.0,0.0,1,0,3,1,1.0,7,0.0,1,2.0,1.0,69,0.0,1.0,240.0,0.0,0.0,0.0,0,100,126,0,0,0,0.0,1.0,0.0,0,6,7,0.0,0.0
75,50,2.0,67.0,8239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,3.0,5,6,97,55,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,176.0,1.0,0.0,832.0,1008.0,0.0,0.0,0.0,0.0,1060,185,0,1245,0.0,0.0,1,0,3,1,0.0,6,0.0,0,0.0,1.0,55,0.0,1.0,315.0,0.0,0.0,0.0,0,0,334,0,0,0,0.0,1.0,0.0,0,3,7,0.0,0.0
76,30,2.0,68.0,9656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,2,2,94,47,0.0,0.0,8.0,9.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,678.0,678.0,0.0,0.0,1.0,0.0,832,0,0,832,0.0,0.0,1,0,2,1,0.0,5,0.0,1,2.0,1.0,89,0.0,2.0,780.0,2.0,2.0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0,6,7,0.0,2.0
77,70,2.0,60.0,9600,0.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,8,9,117,14,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,930.0,930.0,1.0,0.0,1.0,0.0,930,636,0,1566,0.0,0.0,2,0,3,1,1.0,7,0.0,0,0.0,1.0,87,0.0,1.0,288.0,0.0,0.0,0.0,54,228,246,0,0,0,0.0,1.0,0.0,0,4,7,0.0,2.0
78,70,2.0,50.0,9000,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,8,9,127,15,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,346.0,346.0,0.0,2.0,0.0,0.0,1157,1111,0,2268,0.0,0.0,3,0,3,1,1.0,7,0.0,0,0.0,1.0,14,0.0,2.0,624.0,0.0,0.0,1.0,0,108,0,0,0,0,0.0,1.0,0.0,0,4,7,0.0,0.0
79,190,2.0,100.0,9045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,4.0,1.0,5,3,107,67,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,840.0,840.0,2.0,3.0,1.0,2.0,1128,1128,0,2256,0.0,0.0,2,0,4,2,3.0,12,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,1.0,0,18,18,0,0,0,0.0,1.0,0.0,0,6,7,0.0,2.0
80,70,2.0,60.0,10560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,6,7,95,23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,283.0,1.0,0.0,455.0,738.0,0.0,2.0,0.0,0.0,868,602,0,1470,0.0,0.0,1,1,2,1,0.0,6,2.0,0,0.0,1.0,47,0.0,2.0,624.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,6,7,0.0,0.0
81,50,2.0,53.0,5830,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,3.0,5,6,67,20,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,788.0,1.0,0.0,200.0,988.0,0.0,2.0,0.0,0.0,1030,582,0,1612,0.0,0.0,1,1,3,1,0.0,7,0.0,0,0.0,1.0,67,0.0,1.0,363.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,7,0.0,0.0
82,75,1.0,67.0,7793,0.0,0.0,1.0,2.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,5.0,7,7,95,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,474.0,1.0,0.0,634.0,1108.0,0.0,0.0,1.0,1.0,1160,908,0,2068,0.0,0.0,1,1,3,1,1.0,8,0.0,1,2.0,1.0,89,0.0,1.0,315.0,0.0,0.0,0.0,0,0,60,0,0,0,0.0,1.0,0.0,0,5,7,0.0,0.0
83,30,2.0,50.0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4,7,92,67,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,188.0,1.0,0.0,577.0,765.0,0.0,0.0,1.0,2.0,765,0,0,765,1.0,0.0,1,0,2,1,1.0,4,0.0,0,0.0,1.0,91,0.0,1.0,200.0,2.0,0.0,2.0,135,0,41,0,0,0,0.0,0.0,0.0,0,4,7,0.0,0.0
84,50,2.0,50.0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,3.0,6,7,78,67,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,452.0,0.0,12.0,144.0,608.0,0.0,0.0,0.0,0.0,608,524,0,1132,1.0,0.0,1,0,2,1,0.0,5,0.0,0,0.0,1.0,78,0.0,1.0,240.0,0.0,0.0,0.0,0,0,128,0,0,0,0.0,0.0,0.0,0,4,7,0.0,2.0
85,50,2.0,50.0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,3.0,6,6,77,67,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,264.0,1.0,0.0,308.0,572.0,0.0,2.0,0.0,1.0,848,348,0,1196,0.0,1.0,1,1,3,1,0.0,6,0.0,2,2.0,1.0,44,0.0,2.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,3,7,0.0,0.0
86,50,2.0,53.0,6360,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,5,6,75,67,0.0,0.0,4.0,4.0,2.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,159.0,316.0,835.0,0.0,0.0,0.0,1.0,955,498,0,1453,0.0,0.0,1,1,3,1,1.0,7,1.0,2,4.0,1.0,75,0.0,1.0,240.0,0.0,0.0,0.0,0,0,35,0,148,0,0.0,1.0,0.0,0,3,7,0.0,0.0
87,50,2.0,50.0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,3.0,6,7,69,67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,480.0,780.0,0.0,0.0,0.0,0.0,780,636,0,1416,0.0,0.0,1,1,3,1,0.0,6,0.0,0,0.0,1.0,69,0.0,1.0,312.0,0.0,0.0,2.0,221,0,48,0,0,0,0.0,1.0,0.0,0,3,7,0.0,0.0
88,50,2.0,52.0,6240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,3.0,5,7,81,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,276.0,1.0,0.0,252.0,528.0,0.0,1.0,0.0,0.0,548,492,0,1040,0.0,0.0,1,0,2,1,0.0,5,0.0,0,0.0,1.0,38,1.0,2.0,624.0,0.0,0.0,2.0,306,0,32,0,0,0,0.0,1.0,0.0,0,5,7,0.0,0.0
89,50,2.0,52.0,6240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,3.0,5,5,87,67,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,448.0,1.0,0.0,480.0,928.0,0.0,0.0,0.0,2.0,928,608,0,1536,0.0,0.0,2,0,4,1,0.0,7,0.0,1,2.0,1.0,87,0.0,2.0,480.0,0.0,0.0,0.0,0,10,0,0,0,0,0.0,0.0,0.0,0,3,7,0.0,0.0
90,30,2.0,51.0,6120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,6,5,94,67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,960.0,1.0,0.0,164.0,1124.0,0.0,0.0,0.0,0.0,1068,0,0,1068,1.0,0.0,1,0,2,1,0.0,5,0.0,1,2.0,1.0,94,0.0,1.0,288.0,0.0,0.0,0.0,0,0,128,0,0,0,0.0,1.0,0.0,0,3,7,0.0,0.0
91,50,2.0,57.0,8094,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,4,5,102,67,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,888.0,888.0,0.0,2.0,0.0,0.0,888,1074,0,1962,0.0,0.0,1,1,4,1,0.0,9,0.0,1,1.0,1.0,102,0.0,2.0,572.0,0.0,0.0,0.0,160,0,364,0,0,0,0.0,2.0,0.0,0,6,7,0.0,0.0
92,70,2.0,60.0,12900,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,6,8,105,8,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,780.0,780.0,0.0,2.0,0.0,0.0,780,780,0,1560,0.0,0.0,1,1,3,1,1.0,7,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,1.0,344,0,0,0,168,0,0.0,1.0,0.0,0,5,7,0.0,0.0
93,70,2.0,52.0,3068,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,6,8,97,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,662.0,662.0,0.0,2.0,0.0,0.0,662,662,0,1324,0.0,1.0,1,0,3,1,0.0,6,0.0,0,0.0,1.0,97,0.0,1.0,180.0,0.0,0.0,0.0,0,0,112,0,0,0,0.0,2.0,0.0,0,2,7,0.0,0.0
94,20,1.0,100.0,15263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5,5,58,58,0.0,0.0,2.0,2.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,766.0,1.0,0.0,656.0,1422.0,0.0,1.0,0.0,0.0,1675,0,0,1675,0.0,0.0,2,0,3,1,0.0,8,0.0,2,2.0,0.0,58,0.0,1.0,365.0,0.0,0.0,0.0,0,132,0,0,0,0,0.0,1.0,0.0,0,5,7,0.0,0.0
95,50,1.0,72.0,10632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,5,3,100,67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,689.0,689.0,0.0,1.0,1.0,0.0,725,499,0,1224,0.0,0.0,1,1,3,1,4.0,6,3.0,0,0.0,1.0,100,0.0,1.0,180.0,2.0,2.0,1.0,0,0,248,0,0,0,0.0,1.0,0.0,0,1,7,1.0,0.0
